  15 63  31.44130620
  15 64  31.44130620
  15 65  31.44130620
  15 66  31.44130620
  15 67  31.44130620
  15 68  31.44130620
  15 69  31.44130620
  15 70  31.44130620
  15 71  26.40937567
  16 1  6.35287333
  16 2  34.17256052
  16 3  18.87875450
  16 4  24.40128730
  16 5  76.02986304
  16 6  157.12056189
  16 7  68.99139113
  16 8  17.91764296
  16 9  33.73075116
  16 10  71.60674297
  16 41  31.44130620
  16 42  31.44130620
  16 43  31.44130620
  16 44  31.44130620
  16 45  31.44130620
  16 46  31.44130620
  16 47  31.44130620
  16 48  31.44130620
  16 49  31.44130620
  16 50  31.44130620
  16 51  31.44130620
  16 52  31.44130620
  16 53  31.44130620
  16 54  31.44130620
  16 55  31.44130620
  16 56  31.44130620
  16 57  31.44130620
  16 58  31.44130620
  16 59  31.44130620
  16 60  31.44130620
  16 61  31.44130620
  16 62  31.44130620
  16 63  31.44130620
  16 64  31.44130620
  16 65  31.44130620
  16 66  31.44130620
  16 67  31.44130620
  16 68  31.44130620
  16 69  31.44130620
  16 70  31.44130620
  16 71  26.40937567
  17 1  6.35287333
  17 2  34.17256052
  17 3  18.87875450
  17 4  24.40128730
  17 5  76.02986304
  17 6  157.12056189
  17 7  68.99139113
  17 8  17.91764296
  17 9  33.73075116
  17 10  71.60674297
  17 41  31.44130620
  17 42  31.44130620
  17 43  31.44130620
  17 44  31.44130620
  17 45  31.44130620
  17 46  31.44130620
  17 47  31.44130620
  17 48  31.44130620
  17 49  31.44130620
  17 50  31.44130620
  17 51  31.44130620
  17 52  31.44130620
  17 53  31.44130620
  17 54  31.44130620
  17 55  31.44130620
  17 56  31.44130620
  17 57  31.44130620
  17 58  31.44130620
  17 59  31.44130620
  17 60  31.44130620
  17 61  31.44130620
  17 62  31.44130620
  17 63  31.44130620
  17 64  31.44130620
  17 65  31.44130620
  17 66  31.44130620
  17 67  31.44130620
  17 68  31.44130620
  17 69  31.44130620
  17 70  31.44130620
  17 71  26.40937567
  18 1  6.35287333
  18 2  34.17256052
  18 3  18.87875450
  18 4  24.40128730
  18 5  76.02986304
  18 6  157.12056189
  18 7  68.99139113
  18 8  17.91764296
  18 9  33.73075116
  18 10  71.60674297
  18 41  31.44130620
  18 42  31.44130620
  18 43  31.44130620
  18 44  31.44130620
  18 45  31.44130620
  18 46  31.44130620
  18 47  31.44130620
  18 48  31.44130620
  18 49  31.44130620
  18 50  31.44130620
  18 51  31.44130620
  18 52  31.44130620
  18 53  31.44130620
  18 54  31.44130620
  18 55  31.44130620
  18 56  31.44130620
  18 57  31.44130620
  18 58  31.44130620
  18 59  31.44130620
  18 60  31.44130620
  18 61  31.44130620
  18 62  31.44130620
  18 63  31.44130620
  18 64  31.44130620
  18 65  31.44130620
  18 66  31.44130620
  18 67  31.44130620
  18 68  31.44130620
  18 69  31.44130620
  18 70  31.44130620
  18 71  26.40937567
  19 1  6.35287333
  19 2  34.17256052
  19 3  18.87875450
  19 4  24.40128730
  19 5  76.02986304
  19 6  157.12056189
  19 7  68.99139113
  19 8  17.91764296
  19 9  33.73075116
  19 10  71.60674297
  19 41  31.44130620
  19 42  31.44130620
  19 43  31.44130620
  19 44  31.44130620
  19 45  31.44130620
  19 46  31.44130620
  19 47  31.44130620
  19 48  31.44130620
  19 49  31.44130620
  19 50  31.44130620
  19 51  31.44130620
  19 52  31.44130620
  19 53  31.44130620
  19 54  31.44130620
  19 55  31.44130620
  19 56  31.44130620
  19 57  31.44130620
  19 58  31.44130620
  19 59  31.44130620
  19 60  31.44130620
  19 61  31.44130620
  19 62  31.44130620
  19 63  31.44130620
  19 64  31.44130620
  19 65  31.44130620
  19 66  31.44130620
  19 67  31.44130620
  19 68  31.44130620
  19 69  31.44130620
  19 70  31.44130620
  19 71  26.40937567
  20 1  6.35287333
  20 2  34.17256052
  20 3  18.87875450
  20 4  24.40128730
  20 5  76.02986304
  20 6  157.12056189
  20 7  68.99139113
  20 8  17.91764296
  20 9  33.73075116
  20 10  71.60674297
  20 41  31.44130620
  20 42  31.44130620
  20 43  31.44130620
  20 44  31.44130620
  20 45  31.44130620
  20 46  31.44130620
  20 47  31.44130620
  20 48  31.44130620
  20 49  31.44130620
  20 50  31.44130620
  20 51  31.44130620
  20 52  31.44130620
  20 53  31.44130620
  20 54  31.44130620
  20 55  31.44130620
  20 56  31.44130620
  20 57  31.44130620
  20 58  31.44130620
  20 59  31.44130620
  20 60  31.44130620
  20 61  31.44130620
  20 62  31.44130620
  20 63  31.44130620
  20 64  31.44130620
  20 65  31.44130620
  20 66  31.44130620
  20 67  31.44130620
  20 68  31.44130620
  20 69  31.44130620
  20 70  31.44130620
  20 71  26.40937567
  21 1  6.35287333
  21 2  34.17256052
  21 3  18.87875450
  21 4  24.40128730
  21 5  76.02986304
  21 6  157.12056189
  21 7  68.99139113
  21 8  17.91764296
  21 9  33.73075116
  21 10  71.60674297
  21 41  31.44130620
  21 42  31.44130620
  21 43  31.44130620
  21 44  31.44130620
  21 45  31.44130620
  21 46  31.44130620
  21 47  31.44130620
  21 48  31.44130620
  21 49  31.44130620
  21 50  31.44130620
  21 51  31.44130620
  21 52  31.44130620
  21 53  31.44130620
  21 54  31.44130620
  21 55  31.44130620
  21 56  31.44130620
  21 57  31.44130620
  21 58  31.44130620
  21 59  31.44130620
  21 60  31.44130620
  21 61  31.44130620
  21 62  31.44130620
  21 63  31.44130620
  21 64  31.44130620
  21 65  31.44130620
  21 66  31.44130620
  21 67  31.44130620
  21 68  31.44130620
  21 69  31.44130620
  21 70  31.44130620
  21 71  26.40937567
  22 1  6.35287333
  22 2  34.17256052
  22 3  18.87875450
  22 4  24.40128730
  22 5  76.02986304
  22 6  157.12056189
  22 7  68.99139113
  22 8  17.91764296
  22 9  33.73075116
  22 10  71.60674297
  22 41  31.44130620
  22 42  31.44130620
  22 43  31.44130620
  22 44  31.44130620
  22 45  31.44130620
  22 46  31.44130620
  22 47  31.44130620
  22 48  31.44130620
  22 49  31.44130620
  22 50  31.44130620
  22 51  31.44130620
  22 52  31.44130620
  22 53  31.44130620
  22 54  31.44130620
  22 55  31.44130620
  22 56  31.44130620
  22 57  31.44130620
  22 58  31.44130620
  22 59  31.44130620
  22 60  31.44130620
  22 61  31.44130620
  22 62  31.44130620
  22 63  31.44130620
  22 64  31.44130620
  22 65  31.44130620
  22 66  31.44130620
  22 67  31.44130620
  22 68  31.44130620
  22 69  31.44130620
  22 70  31.44130620
  22 71  26.40937567
  23 1  6.35287333
  23 2  34.17256052
  23 3  18.87875450
  23 4  24.40128730
  23 5  76.02986304
  23 6  157.12056189
  23 7  68.99139113
  23 8  17.91764296
  23 9  33.73075116
  23 10  71.60674297
  23 41  31.44130620
  23 42  31.44130620
  23 43  31.44130620
  23 44  31.44130620
  23 45  31.44130620
  23 46  31.44130620
  23 47  31.44130620
  23 48  31.44130620
  23 49  31.44130620
  23 50  31.44130620
  23 51  31.44130620
  23 52  31.44130620
  23 53  31.44130620
  23 54  31.44130620
  23 55  31.44130620
  23 56  31.44130620
  23 57  31.44130620
  23 58  31.44130620
  23 59  31.44130620
  23 60  31.44130620
  23 61  31.44130620
  23 62  31.44130620
  23 63  31.44130620
  23 64  31.44130620
  23 65  31.44130620
  23 66  31.44130620
  23 67  31.44130620
  23 68  31.44130620
  23 69  31.44130620
  23 70  31.44130620
  23 71  26.40937567
  24 1  6.35287333
  24 2  34.17256052
  24 3  18.87875450
  24 4  24.40128730
  24 5  76.02986304
  24 6  157.12056189
  24 7  68.99139113
  24 8  17.91764296
  24 9  33.73075116
  24 10  71.60674297
  24 41  31.44130620
  24 42  31.44130620
  24 43  31.44130620
  24 44  31.44130620
  24 45  31.44130620
  24 46  31.44130620
  24 47  31.44130620
  24 48  31.44130620
  24 49  31.44130620
  24 50  31.44130620
  24 51  31.44130620
  24 52  31.44130620
  24 53  31.44130620
  24 54  31.44130620
  24 55  31.44130620
  24 56  31.44130620
  24 57  31.44130620
  24 58  31.44130620
  24 59  31.44130620
  24 60  31.44130620
  24 61  31.44130620
  24 62  31.44130620
  24 63  31.44130620
  24 64  31.44130620
  24 65  31.44130620
  24 66  31.44130620
  24 67  31.44130620
  24 68  31.44130620
  24 69  31.44130620
  24 70  31.44130620
  24 71  26.40937567
  25 1  6.35287333
  25 2  34.17256052
  25 3  18.87875450
  25 4  24.40128730
  25 5  76.02986304
  25 6  157.12056189
  25 7  68.99139113
  25 8  17.91764296
  25 9  33.73075116
  25 10  71.60674297
  25 41  31.44130620
  25 42  31.44130620
  25 43  31.44130620
  25 44  31.44130620
  25 45  31.44130620
  25 46  31.44130620
  25 47  31.44130620
  25 48  31.44130620
  25 49  31.44130620
  25 50  31.44130620
  25 51  31.44130620
  25 52  31.44130620
  25 53  31.44130620
  25 54  31.44130620
  25 55  31.44130620
  25 56  31.44130620
  25 57  31.44130620
  25 58  31.44130620
  25 59  31.44130620
  25 60  31.44130620
  25 61  31.44130620
  25 62  31.44130620
  25 63  31.44130620
  25 64  31.44130620
  25 65  31.44130620
  25 66  31.44130620
  25 67  31.44130620
  25 68  31.44130620
  25 69  31.44130620
  25 70  31.44130620
  25 71  26.40937567
  26 1  6.35287333
  26 2  34.17256052
  26 3  18.87875450
  26 4  24.40128730
  26 5  76.02986304
  26 6  157.12056189
  26 7  68.99139113
  26 8  17.91764296
  26 9  33.73075116
  26 10  71.60674297
  26 41  31.44130620
  26 42  31.44130620
  26 43  31.44130620
  26 44  31.44130620
  26 45  31.44130620
  26 46  31.44130620
  26 47  31.44130620
  26 48  31.44130620
  26 49  31.44130620
  26 50  31.44130620
  26 51  31.44130620
  26 52  31.44130620
  26 53  31.44130620
  26 54  31.44130620
  26 55  31.44130620
  26 56  31.44130620
  26 57  31.44130620
  26 58  31.44130620
  26 59  31.44130620
  26 60  31.44130620
  26 61  31.44130620
  26 62  31.44130620
  26 63  31.44130620
  26 64  31.44130620
  26 65  31.44130620
  26 66  31.44130620
  26 67  31.44130620
  26 68  31.44130620
  26 69  31.44130620
  26 70  31.44130620
  26 71  26.40937567
  27 1  6.35287333
  27 2  34.17256052
  27 3  18.87875450
  27 4  24.40128730
  27 5  76.02986304
  27 6  157.12056189
  27 7  68.99139113
  27 8  17.91764296
  27 9  33.73075116
  27 10  71.60674297
  27 41  31.44130620
  27 42  31.44130620
  27 43  31.44130620
  27 44  31.44130620
  27 45  31.44130620
  27 46  31.44130620
  27 47  31.44130620
  27 48  31.44130620
  27 49  31.44130620
  27 50  31.44130620
  27 51  31.44130620
  27 52  31.44130620
  27 53  31.44130620
  27 54  31.44130620
  27 55  31.44130620
  27 56  31.44130620
  27 57  31.44130620
  27 58  31.44130620
  27 59  31.44130620
  27 60  31.44130620
  27 61  31.44130620
  27 62  31.44130620
  27 63  31.44130620
  27 64  31.44130620
  27 65  31.44130620
  27 66  31.44130620
  27 67  31.44130620
  27 68  31.44130620
  27 69  31.44130620
  27 70  31.44130620
  27 71  26.40937567
  28 1  6.35287333
  28 2  34.17256052
  28 3  18.87875450
  28 4  24.40128730
  28 5  76.02986304
  28 6  157.12056189
  28 7  68.99139113
  28 8  17.91764296
  28 9  33.73075116
  28 10  71.60674297
  28 41  31.44130620
  28 42  31.44130620
  28 43  31.44130620
  28 44  31.44130620
  28 45  31.44130620
  28 46  31.44130620
  28 47  31.44130620
  28 48  31.44130620
  28 49  31.44130620
  28 50  31.44130620
  28 51  31.44130620
  28 52  31.44130620
  28 53  31.44130620
  28 54  31.44130620
  28 55  31.44130620
  28 56  31.44130620
  28 57  31.44130620
  28 58  31.44130620
  28 59  31.44130620
  28 60  31.44130620
  28 61  31.44130620
  28 62  31.44130620
  28 63  31.44130620
  28 64  31.44130620
  28 65  31.44130620
  28 66  31.44130620
  28 67  31.44130620
  28 68  31.44130620
  28 69  31.44130620
  28 70  31.44130620
  28 71  26.40937567
  29 1  6.35287333
  29 2  34.17256052
  29 3  18.87875450
  29 4  24.40128730
  29 5  76.02986304
  29 6  157.12056189
  29 7  68.99139113
  29 8  17.91764296
  29 9  33.73075116
  29 10  71.60674297
  29 41  31.44130620
  29 42  31.44130620
  29 43  31.44130620
  29 44  31.44130620
  29 45  31.44130620
  29 46  31.44130620
  29 47  31.44130620
  29 48  31.44130620
  29 49  31.44130620
  29 50  31.44130620
  29 51  31.44130620
  29 52  31.44130620
  29 53  31.44130620
  29 54  31.44130620
  29 55  31.44130620
  29 56  31.44130620
  29 57  31.44130620
  29 58  31.44130620
  29 59  31.44130620
  29 60  31.44130620
  29 61  31.44130620
  29 62  31.44130620
  29 63  31.44130620
  29 64  31.44130620
  29 65  31.44130620
  29 66  31.44130620
  29 67  31.44130620
  29 68  31.44130620
  29 69  31.44130620
  29 70  31.44130620
  29 71  26.40937567
  30 1  6.35287333
  30 2  34.17256052
  30 3  18.87875450
  30 4  24.40128730
  30 5  76.02986304
  30 6  157.12056189
  30 7  68.99139113
  30 8  17.91764296
  30 9  33.73075116
  30 10  71.60674297
  30 41  31.44130620
  30 42  31.44130620
  30 43  31.44130620
  30 44  31.44130620
  30 45  31.44130620
  30 46  31.44130620
  30 47  31.44130620
  30 48  31.44130620
  30 49  31.44130620
  30 50  31.44130620
  30 51  31.44130620
  30 52  31.44130620
  30 53  31.44130620
  30 54  31.44130620
  30 55  31.44130620
  30 56  31.44130620
  30 57  31.44130620
  30 58  31.44130620
  30 59  31.44130620
  30 60  31.44130620
  30 61  31.44130620
  30 62  31.44130620
  30 63  31.44130620
  30 64  31.44130620
  30 65  31.44130620
  30 66  31.44130620
  30 67  31.44130620
  30 68  31.44130620
  30 69  31.44130620
  30 70  31.44130620
  30 71  26.40937567
  31 1  6.35287333
  31 2  34.17256052
  31 3  18.87875450
  31 4  24.40128730
  31 5  76.02986304
  31 6  157.12056189
  31 7  68.99139113
  31 8  17.91764296
  31 9  33.73075116
  31 10  71.60674297
  31 41  31.44130620
  31 42  31.44130620
  31 43  31.44130620
  31 44  31.44130620
  31 45  31.44130620
  31 46  31.44130620
  31 47  31.44130620
  31 48  31.44130620
  31 49  31.44130620
  31 50  31.44130620
  31 51  31.44130620
  31 52  31.44130620
  31 53  31.44130620
  31 54  31.44130620
  31 55  31.44130620
  31 56  31.44130620
  31 57  31.44130620
  31 58  31.44130620
  31 59  31.44130620
  31 60  31.44130620
  31 61  31.44130620
  31 62  31.44130620
  31 63  31.44130620
  31 64  31.44130620
  31 65  31.44130620
  31 66  31.44130620
  31 67  31.44130620
  31 68  31.44130620
  31 69  31.44130620
  31 70  31.44130620
  31 71  26.40937567
  32 1  6.35287333
  32 2  34.17256052
  32 3  18.87875450
  32 4  24.40128730
  32 5  76.02986304
  32 6  157.12056189
  32 7  68.99139113
  32 8  17.91764296
  32 9  33.73075116
  32 10  71.60674297
  32 41  31.44130620
  32 42  31.44130620
  32 43  31.44130620
  32 44  31.44130620
  32 45  31.44130620
  32 46  31.44130620
  32 47  31.44130620
  32 48  31.44130620
  32 49  31.44130620
  32 50  31.44130620
  32 51  31.44130620
  32 52  31.44130620
  32 53  31.44130620
  32 54  31.44130620
  32 55  31.44130620
  32 56  31.44130620
  32 57  31.44130620
  32 58  31.44130620
  32 59  31.44130620
  32 60  31.44130620
  32 61  31.44130620
  32 62  31.44130620
  32 63  31.44130620
  32 64  31.44130620
  32 65  31.44130620
  32 66  31.44130620
  32 67  31.44130620
  32 68  31.44130620
  32 69  31.44130620
  32 70  31.44130620
  32 71  26.40937567
  33 1  6.35287333
  33 2  34.17256052
  33 3  18.87875450
  33 4  24.40128730
  33 5  76.02986304
  33 6  157.12056189
  33 7  68.99139113
  33 8  17.91764296
  33 9  33.73075116
  33 10  71.60674297
  33 41  31.44130620
  33 42  31.44130620
  33 43  31.44130620
  33 44  31.44130620
  33 45  31.44130620
  33 46  31.44130620
  33 47  31.44130620
  33 48  31.44130620
  33 49  31.44130620
  33 50  31.44130620
  33 51  31.44130620
  33 52  31.44130620
  33 53  31.44130620
  33 54  31.44130620
  33 55  31.44130620
  33 56  31.44130620
  33 57  31.44130620
  33 58  31.44130620
  33 59  31.44130620
  33 60  31.44130620
  33 61  31.44130620
  33 62  31.44130620
  33 63  31.44130620
  33 64  31.44130620
  33 65  31.44130620
  33 66  31.44130620
  33 67  31.44130620
  33 68  31.44130620
  33 69  31.44130620
  33 70  31.44130620
  33 71  26.40937567
  34 1  6.35287333
  34 2  34.17256052
  34 3  18.87875450
  34 4  24.40128730
  34 5  76.02986304
  34 6  157.12056189
  34 7  68.99139113
  34 8  17.91764296
  34 9  33.73075116
  34 10  71.60674297
  34 41  31.44130620
  34 42  31.44130620
  34 43  31.44130620
  34 44  31.44130620
  34 45  31.44130620
  34 46  31.44130620
  34 47  31.44130620
  34 48  31.44130620
  34 49  31.44130620
  34 50  31.44130620
  34 51  31.44130620
  34 52  31.44130620
  34 53  31.44130620
  34 54  31.44130620
  34 55  31.44130620
  34 56  31.44130620
  34 57  31.44130620
  34 58  31.44130620
  34 59  31.44130620
  34 60  31.44130620
  34 61  31.44130620
  34 62  31.44130620
  34 63  31.44130620
  34 64  31.44130620
  34 65  31.44130620
  34 66  31.44130620
  34 67  31.44130620
  34 68  31.44130620
  34 69  31.44130620
  34 70  31.44130620
  34 71  26.40937567
  35 1  6.35287333
  35 2  34.17256052
  35 3  18.87875450
  35 4  24.40128730
  35 5  76.02986304
  35 6  157.12056189
  35 7  68.99139113
  35 8  17.91764296
  35 9  33.73075116
  35 10  71.60674297
  35 41  31.44130620
  35 42  31.44130620
  35 43  31.44130620
  35 44  31.44130620
  35 45  31.44130620
  35 46  31.44130620
  35 47  31.44130620
  35 48  31.44130620
  35 49  31.44130620
  35 50  31.44130620
  35 51  31.44130620
  35 52  31.44130620
  35 53  31.44130620
  35 54  31.44130620
  35 55  31.44130620
  35 56  31.44130620
  35 57  31.44130620
  35 58  31.44130620
  35 59  31.44130620
  35 60  31.44130620
  35 61  31.44130620
  35 62  31.44130620
  35 63  31.44130620
  35 64  31.44130620
  35 65  31.44130620
  35 66  31.44130620
  35 67  31.44130620
  35 68  31.44130620
  35 69  31.44130620
  35 70  31.44130620
  35 71  26.40937567
  36 1  6.35287333
  36 2  34.17256052
  36 3  18.87875450
  36 4  24.40128730
  36 5  76.02986304
  36 6  157.12056189
  36 7  68.99139113
  36 8  17.91764296
  36 9  33.73075116
  36 10  71.60674297
  36 41  31.44130620
  36 42  31.44130620
  36 43  31.44130620
  36 44  31.44130620
  36 45  31.44130620
  36 46  31.44130620
  36 47  31.44130620
  36 48  31.44130620
  36 49  31.44130620
  36 50  31.44130620
  36 51  31.44130620
  36 52  31.44130620
  36 53  31.44130620
  36 54  31.44130620
  36 55  31.44130620
  36 56  31.44130620
  36 57  31.44130620
  36 58  31.44130620
  36 59  31.44130620
  36 60  31.44130620
  36 61  31.44130620
  36 62  31.44130620
  36 63  31.44130620
  36 64  31.44130620
  36 65  31.44130620
  36 66  31.44130620
  36 67  31.44130620
  36 68  31.44130620
  36 69  31.44130620
  36 70  31.44130620
  36 71  26.40937567
  37 1  6.35287333
  37 2  34.17256052
  37 3  18.87875450
  37 4  24.40128730
  37 5  76.02986304
  37 6  157.12056189
  37 7  68.99139113
  37 8  17.91764296
  37 9  33.73075116
  37 10  71.60674297
  37 41  31.44130620
  37 42  31.44130620
  37 43  31.44130620
  37 44  31.44130620
  37 45  31.44130620
  37 46  31.44130620
  37 47  31.44130620
  37 48  31.44130620
  37 49  31.44130620
  37 50  31.44130620
  37 51  31.44130620
  37 52  31.44130620
  37 53  31.44130620
  37 54  31.44130620
  37 55  31.44130620
  37 56  31.44130620
  37 57  31.44130620
  37 58  31.44130620
  37 59  31.44130620
  37 60  31.44130620
  37 61  31.44130620
  37 62  31.44130620
  37 63  31.44130620
  37 64  31.44130620
  37 65  31.44130620
  37 66  31.44130620
  37 67  31.44130620
  37 68  31.44130620
  37 69  31.44130620
  37 70  31.44130620
  37 71  26.40937567
  38 1  6.35287333
  38 2  34.17256052
  38 3  18.87875450
  38 4  24.40128730
  38 5  76.02986304
  38 6  157.12056189
  38 7  68.99139113
  38 8  17.91764296
  38 9  33.73075116
  38 10  71.60674297
  38 41  31.44130620
  38 42  31.44130620
  38 43  31.44130620
  38 44  31.44130620
  38 45  31.44130620
  38 46  31.44130620
  38 47  31.44130620
  38 48  31.44130620
  38 49  31.44130620
  38 50  31.44130620
  38 51  31.44130620
  38 52  31.44130620
  38 53  31.44130620
  38 54  31.44130620
  38 55  31.44130620
  38 56  31.44130620
  38 57  31.44130620
  38 58  31.44130620
  38 59  31.44130620
  38 60  31.44130620
  38 61  31.44130620
  38 62  31.44130620
  38 63  31.44130620
  38 64  31.44130620
  38 65  31.44130620
  38 66  31.44130620
  38 67  31.44130620
  38 68  31.44130620
  38 69  31.44130620
  38 70  31.44130620
  38 71  26.40937567
  39 1  6.35287333
  39 2  34.17256052
  39 3  18.87875450
  39 4  24.40128730
  39 5  76.02986304
  39 6  157.12056189
  39 7  68.99139113
  39 8  17.91764296
  39 9  33.73075116
  39 10  71.60674297
  39 41  31.44130620
  39 42  31.44130620
  39 43  31.44130620
  39 44  31.44130620
  39 45  31.44130620
  39 46  31.44130620
  39 47  31.44130620
  39 48  31.44130620
  39 49  31.44130620
  39 50  31.44130620
  39 51  31.44130620
  39 52  31.44130620
  39 53  31.44130620
  39 54  31.44130620
  39 55  31.44130620
  39 56  31.44130620
  39 57  31.44130620
  39 58  31.44130620
  39 59  31.44130620
  39 60  31.44130620
  39 61  31.44130620
  39 62  31.44130620
  39 63  31.44130620
  39 64  31.44130620
  39 65  31.44130620
  39 66  31.44130620
  39 67  31.44130620
  39 68  31.44130620
  39 69  31.44130620
  39 70  31.44130620
  39 71  26.40937567
  40 1  6.35287333
  40 2  34.17256052
  40 3  18.87875450
  40 4  24.40128730
  40 5  76.02986304
  40 6  157.12056189
  40 7  68.99139113
  40 8  17.91764296
  40 9  33.73075116
  40 10  71.60674297
  40 41  31.44130620
  40 42  31.44130620
  40 43  31.44130620
  40 44  31.44130620
  40 45  31.44130620
  40 46  31.44130620
  40 47  31.44130620
  40 48  31.44130620
  40 49  31.44130620
  40 50  31.44130620
  40 51  31.44130620
  40 52  31.44130620
  40 53  31.44130620
  40 54  31.44130620
  40 55  31.44130620
  40 56  31.44130620
  40 57  31.44130620
  40 58  31.44130620
  40 59  31.44130620
  40 60  31.44130620
  40 61  31.44130620
  40 62  31.44130620
  40 63  31.44130620
  40 64  31.44130620
  40 65  31.44130620
  40 66  31.44130620
  40 67  31.44130620
  40 68  31.44130620
  40 69  31.44130620
  40 70  31.44130620
  40 71  26.40937567
  41 1  28.50624475
  41 2  100.65642910
  41 3  42.17163306
  41 4  6.51432692
  41 5  25.16022447
  41 6  74.59193004
  41 7  84.59094021
  41 8  38.65396988
  41 9  30.76792445
  41 10  27.83030825
  41 11  19.12676250
  41 12  19.12676250
  41 13  19.12676250
  41 14  19.12676250
  41 15  19.12676250
  41 16  19.12676250
  41 17  19.12676250
  41 18  19.12676250
  41 19  19.12676250
  41 20  19.12676250
  41 21  19.12676250
  41 22  19.12676250
  41 23  19.12676250
  41 24  19.12676250
  41 25  19.12676250
  41 26  19.12676250
  41 27  19.12676250
  41 28  19.12676250
  41 29  19.12676250
  41 30  19.12676250
  41 31  19.12676250
  41 32  19.12676250
  41 33  19.12676250
  41 34  19.12676250
  41 35  19.12676250
  41 36  19.12676250
  41 37  19.12676250
  41 38  19.12676250
  41 39  19.12676250
  41 40  19.12676250
  41 71  20.65288917
  42 1  28.50624475
  42 2  100.65642910
  42 3  42.17163306
  42 4  6.51432692
  42 5  25.16022447
  42 6  74.59193004
  42 7  84.59094021
  42 8  38.65396988
  42 9  30.76792445
  42 10  27.83030825
  42 11  19.12676250
  42 12  19.12676250
  42 13  19.12676250
  42 14  19.12676250
  42 15  19.12676250
  42 16  19.12676250
  42 17  19.12676250
  42 18  19.12676250
  42 19  19.12676250
  42 20  19.12676250
  42 21  19.12676250
  42 22  19.12676250
  42 23  19.12676250
  42 24  19.12676250
  42 25  19.12676250
  42 26  19.12676250
  42 27  19.12676250
  42 28  19.12676250
  42 29  19.12676250
  42 30  19.12676250
  42 31  19.12676250
  42 32  19.12676250
  42 33  19.12676250
  42 34  19.12676250
  42 35  19.12676250
  42 36  19.12676250
  42 37  19.12676250
  42 38  19.12676250
  42 39  19.12676250
  42 40  19.12676250
  42 71  20.65288917
  43 1  28.50624475
  43 2  100.65642910
  43 3  42.17163306
  43 4  6.51432692
  43 5  25.16022447
  43 6  74.59193004
  43 7  84.59094021
  43 8  38.65396988
  43 9  30.76792445
  43 10  27.83030825
  43 11  19.12676250
  43 12  19.12676250
  43 13  19.12676250
  43 14  19.12676250
  43 15  19.12676250
  43 16  19.12676250
  43 17  19.12676250
  43 18  19.12676250
  43 19  19.12676250
  43 20  19.12676250
  43 21  19.12676250
  43 22  19.12676250
  43 23  19.12676250
  43 24  19.12676250
  43 25  19.12676250
  43 26  19.12676250
  43 27  19.12676250
  43 28  19.12676250
  43 29  19.12676250
  43 30  19.12676250
  43 31  19.12676250
  43 32  19.12676250
  43 33  19.12676250
  43 34  19.12676250
  43 35  19.12676250
  43 36  19.12676250
  43 37  19.12676250
  43 38  19.12676250
  43 39  19.12676250
  43 40  19.12676250
  43 71  20.65288917
  44 1  28.50624475
  44 2  100.65642910
  44 3  42.17163306
  44 4  6.51432692
  44 5  25.16022447
  44 6  74.59193004
  44 7  84.59094021
  44 8  38.65396988
  44 9  30.76792445
  44 10  27.83030825
  44 11  19.12676250
  44 12  19.12676250
  44 13  19.12676250
  44 14  19.12676250
  44 15  19.12676250
  44 16  19.12676250
  44 17  19.12676250
  44 18  19.12676250
  44 19  19.12676250
  44 20  19.12676250
  44 21  19.12676250
  44 22  19.12676250
  44 23  19.12676250
  44 24  19.12676250
  44 25  19.12676250
  44 26  19.12676250
  44 27  19.12676250
  44 28  19.12676250
  44 29  19.12676250
  44 30  19.12676250
  44 31  19.12676250
  44 32  19.12676250
  44 33  19.12676250
  44 34  19.12676250
  44 35  19.12676250
  44 36  19.12676250
  44 37  19.12676250
  44 38  19.12676250
  44 39  19.12676250
  44 40  19.12676250
  44 71  20.65288917
  45 1  28.50624475
  45 2  100.65642910
  45 3  42.17163306
  45 4  6.51432692
  45 5  25.16022447
  45 6  74.59193004
  45 7  84.59094021
  45 8  38.65396988
  45 9  30.76792445
  45 10  27.83030825
  45 11  19.12676250
  45 12  19.12676250
  45 13  19.12676250
  45 14  19.12676250
  45 15  19.12676250
  45 16  19.12676250
  45 17  19.12676250
  45 18  19.12676250
  45 19  19.12676250
  45 20  19.12676250
  45 21  19.12676250
  45 22  19.12676250
  45 23  19.12676250
  45 24  19.12676250
  45 25  19.12676250
  45 26  19.12676250
  45 27  19.12676250
  45 28  19.12676250
  45 29  19.12676250
  45 30  19.12676250
  45 31  19.12676250
  45 32  19.12676250
  45 33  19.12676250
  45 34  19.12676250
  45 35  19.12676250
  45 36  19.12676250
  45 37  19.12676250
  45 38  19.12676250
  45 39  19.12676250
  45 40  19.12676250
  45 71  20.65288917
  46 1  28.50624475
  46 2  100.65642910
  46 3  42.17163306
  46 4  6.51432692
  46 5  25.16022447
  46 6  74.59193004
  46 7  84.59094021
  46 8  38.65396988
  46 9  30.76792445
  46 10  27.83030825
  46 11  19.12676250
  46 12  19.12676250
  46 13  19.12676250
  46 14  19.12676250
  46 15  19.12676250
  46 16  19.12676250
  46 17  19.12676250
  46 18  19.12676250
  46 19  19.12676250
  46 20  19.12676250
  46 21  19.12676250
  46 22  19.12676250
  46 23  19.12676250
  46 24  19.12676250
  46 25  19.12676250
  46 26  19.12676250
  46 27  19.12676250
  46 28  19.12676250
  46 29  19.12676250
  46 30  19.12676250
  46 31  19.12676250
  46 32  19.12676250
  46 33  19.12676250
